0.9099994,0.9099994,0.2754291,-0.05420605,0.6079119,-0.001638121,641.1937,51.34891,11.22221,-0.03097138,80.86086,99.62012,3.395341,362.5691759,362.3791,11.73862,305.3033435,305.1737,1.561312,88.276,89.70687,131.5406,0.08957972
0.9199994,0.9199994,0.2787423,-0.09794567,0.6077747,-0.01004461,641.2424,51.31832,11.49013,-0.1944341,80.84438,99.56251,3.387896,362.6709891,362.4665,12.17714,308.930053,308.7984,1.683083,88.22928,89.68772,134.6286,0.1058017
0.9299994,0.9299994,0.2820567,-0.139986,0.607655,-0.01818271,641.2921,51.28772,11.76153,-0.360251,80.82791,99.50713,3.380855,362.7714841,362.5522,12.61158,312.5576901,312.4239,1.809199,88.18353,89.66821,137.7528,0.1232631
0.9399994,0.9399994,0.2853719,-0.1802527,0.6075507,-0.02603239,641.3418,51.25713,12.03638,-0.5277802,80.81143,99.45409,3.374235,362.8701,362.6357,13.04065,316.186254,316.0502,1.939605,88.13886,89.64838,140.9133,0.1420071
0.9499994,0.9499994,0.2886882,-0.2186718,0.6074606,-0.03357637,641.3915,51.22653,12.3147,-0.6963913,80.79496,99.40344,3.368051,362.9668747,362.7171,13.46319,319.8158436,319.6774,2.074237,88.0954,89.62824,144.1101,0.1620763
0.9599994,0.9599994,0.2920055,-0.2551624,0.6073829,-0.04079743,641.4412,51.19593,12.59646,-0.8654128,80.77849,99.35527,3.362314,363.0618391,362.7965,13.87799,323.4463577,323.3054,2.213017,88.05324,89.60782,147.3432,0.1835126
0.9699994,0.9699994,0.2953238,-0.2896583,0.607316,-0.04767707,641.491,51.16533,12.88163,-1.034101,80.76202,99.30965,3.357038,363.1548166,362.8738,14.28377,327.0776948,326.9341,2.355855,88.0125,89.58714,150.6125,0.206357
0.9799994,0.9799994,0.2986429,-0.322094,0.6072579,-0.05419942,641.5407,51.13473,13.17019,-1.201728,80.74554,99.26663,3.352234,363.2459284,362.9492,14.67933,330.7099529,330.5636,2.502648,87.97327,89.56623,153.9181,0.2306495
0.9899994,0.9899994,0.301963,-0.352404,0.6072072,-0.06034895,641.5905,51.10412,13.46212,-1.367527,80.72906,99.2263,3.347915,363.3349909,363.0226,15.06345,334.3430301,334.1938,2.653283,87.93567,89.54512,157.2601,0.2564291
0.9999993,0.9999993,0.3052839,-0.3805378,0.6071622,-0.06611008,641.6404,51.07351,13.75738,-1.530694,80.71259,99.1887,3.344092,363.4222161,363.0943,15.43491,337.9769236,337.8247,2.807632,87.89977,89.52383,160.6383,0.2837337
1.009999,1.009999,0.3086057,-0.4064447,0.6071213,-0.07147022,641.6902,51.0429,14.05595,-1.690446,80.69611,99.15387,3.34077,363.5074146,363.1642,15.79254,341.6117307,341.4564,2.965557,87.86566,89.5024,164.0529,0.3125996
1.019999,1.019999,0.3119285,-0.4300739,0.6070828,-0.07641689,641.7401,51.01229,14.3578,-1.845968,80.67964,99.12187,3.33796,363.5905959,363.2324,16.13521,345.2472482,345.0887,3.126909,87.83344,89.48085,167.5038,0.343062
1.029999,1.029999,0.3152521,-0.4513823,0.6070455,-0.08093767,641.7899,50.98167,14.66289,-1.996409,80.66317,99.09274,3.33567,363.671764,363.299,16.46173,348.8835724,348.7217,3.291526,87.80319,89.45921,170.991,0.3751541
1.039999,1.039999,0.3185765,-0.4703405,0.6070076,-0.08502187,641.8398,50.95106,14.97118,-2.14092,80.6467,99.06652,3.333905,363.7508226,363.364,16.77094,352.5205993,352.3553,3.459235,87.77498,89.43752,174.5145,0.4089079
1.049999,1.049999,0.3219017,-0.4869267,0.6069686,-0.08866151,641.8898,50.92044,15.28265,-2.278688,80.63022,99.04322,3.33267,363.8278812,363.4276,17.06185,356.1584245,355.9896,3.629853,87.74886,89.4158,178.0744,0.4443534
1.059999,1.059999,0.3252277,-0.5011178,0.6069266,-0.0918504,641.9398,50.88982,15.59726,-2.408916,80.61375,99.02287,3.331969,363.9027501,363.4897,17.33348,359.7969431,359.6245,3.803188,87.7249,89.3941,181.6707,0.4815186
1.069999,1.069999,0.3285545,-0.5128984,0.6068809,-0.09458227,641.9898,50.85919,15.91497,-2.530774,80.59727,99.00548,3.331802,363.9756389,363.5506,17.58485,363.4361499,363.26,3.979037,87.70316,89.37242,185.3033,0.5204297
1.079999,1.079999,0.331882,-0.5222664,0.6068308,-0.09685256,642.0398,50.82857,16.23577,-2.643456,80.5808,98.99105,3.332172,364.0463599,363.6102,17.81501,367.0760392,366.8961,4.157187,87.68366,89.35083,188.9722,0.5611109
1.089999,1.089999,0.3352104,-0.5292191,0.6067754,-0.0986596,642.117,50.79794,16.55961,-2.746209,80.56432,98.97959,3.33308,364.131949,363.6856,18.02389,370.7167052,370.5329,4.337426,87.66646,89.32933,192.6776,0.6035839
1.099999,1.099999,0.3385395,-0.5337746,0.6067142,-0.1000018,642.2124,50.76731,16.88648,-2.838269,80.54785,98.97109,3.334523,364.2271229,363.7716,18.21044,374.3583414,374.1706,4.519531,87.65158,89.30797,196.4193,0.6478687
1.109999,1.109999,0.3418697,-0.53595,0.6066468,-0.1008819,642.3078,50.73667,17.21638,-2.918972,80.53138,98.96552,3.336497,364.3200091,363.8564,18.3736,378.0008412,377.8091,4.703267,87.63903,89.28677,200.1974,0.6939827
1.119999,1.119999,0.3452007,-0.535769,0.6065729,-0.1013027,642.4032,50.70603,17.54929,-2.987648,80.5149,98.96287,3.338998,364.4106457,363.9401,18.51276,381.6442971,381.4485,4.888395,87.62884,89.26578,204.0118,0.741941
1.129999,1.129999,0.3485328,-0.5332686,0.6064927,-0.1012685,642.4987,50.67538,17.88519,-3.043666,80.49843,98.96309,3.34202,364.4991794,364.0229,18.6274,385.2886019,385.0887,5.074669,87.62099,89.24501,207.8627,0.7917563
1.139999,1.139999,0.3518659,-0.5284981,0.6064062,-0.1007864,642.5942,50.64474,18.22407,-3.086477,80.48196,98.96614,3.345554,364.5854665,364.1047,18.7171,388.9338476,388.7298,5.26184,87.61547,89.22449,211.75,0.8434388
