59.065,NaN
59.565,NaN
60.065,NaN
60.565,NaN
61.065,NaN
61.565,NaN
62.065,NaN
62.565,NaN
63.065,NaN
63.565,NaN
64.065,NaN
64.565,NaN
65.065,NaN
65.565,NaN
66.065,NaN
66.565,NaN
67.065,NaN
67.565,NaN
68.065,NaN
68.565,NaN
69.065,NaN
69.565,NaN
70.065,NaN
70.565,NaN
71.065,NaN
71.565,NaN
72.065,NaN
72.565,NaN
73.065,NaN
73.565,NaN
74.065,NaN
74.565,NaN
75.065,NaN
75.565,NaN
76.065,NaN
76.565,NaN
77.065,NaN
77.565,NaN
78.065,NaN
78.565,NaN
79.065,NaN
79.565,NaN
80.065,NaN
80.565,NaN
81.065,NaN
81.565,NaN
82.065,NaN
82.565,NaN
83.065,NaN
83.565,NaN
84.065,NaN
84.565,NaN
85.065,NaN
85.565,NaN
86.065,NaN
86.565,NaN
87.065,NaN
87.565,NaN
88.065,NaN
88.565,NaN
89.065,NaN
89.565,NaN
90.065,NaN
90.565,NaN
91.065,NaN
91.565,NaN
92.065,NaN
92.565,NaN
93.065,NaN
93.565,NaN
94.065,NaN
94.565,NaN
95.065,NaN
95.565,NaN
96.065,NaN
96.565,NaN
97.065,NaN
97.565,NaN
98.065,NaN
98.565,NaN
99.065,NaN
99.565,NaN
100.065,NaN
100.565,NaN
101.065,NaN
101.565,NaN
102.065,NaN
102.565,NaN
103.065,NaN
103.565,NaN
104.065,NaN
104.565,NaN
105.065,NaN
105.565,NaN
106.065,NaN
106.565,NaN
107.065,NaN
107.565,NaN
108.065,NaN
108.565,NaN
109.065,NaN
109.565,NaN
110.065,NaN
110.565,NaN
111.065,NaN
111.565,NaN
112.065,NaN
112.565,NaN
113.065,NaN
113.565,NaN
114.065,NaN
114.565,NaN
115.065,NaN
115.565,NaN
116.065,NaN
116.565,NaN
117.065,NaN
117.565,NaN
118.065,NaN
118.565,NaN
119.065,NaN
119.565,NaN
120.065,NaN
120.565,NaN
121.065,NaN
121.565,NaN
122.065,NaN
122.565,NaN
123.065,NaN
123.565,NaN
124.065,NaN
124.565,NaN
125.065,NaN
125.565,NaN
126.065,NaN
126.565,NaN
127.065,NaN
127.565,NaN
128.065,NaN
128.565,NaN
129.065,NaN
129.565,NaN
130.065,NaN
130.565,NaN
131.065,NaN
131.565,NaN
132.065,NaN
132.565,NaN
133.065,NaN
133.565,NaN
134.065,NaN
134.565,NaN
135.065,NaN
135.565,NaN
136.065,NaN
136.565,NaN
137.065,NaN
137.565,NaN
138.065,NaN
138.565,NaN
139.065,NaN
139.565,NaN
140.065,NaN
140.565,NaN
141.065,NaN
141.565,NaN
142.065,NaN
142.565,NaN
143.065,NaN
143.565,NaN
144.065,NaN
144.565,NaN
145.065,NaN
145.565,NaN
146.065,NaN
146.565,NaN
147.065,NaN
147.565,NaN
148.065,NaN
148.565,NaN
149.065,NaN
149.565,NaN
150.065,NaN
150.565,NaN
151.065,NaN
151.565,NaN
152.065,NaN
152.565,NaN
153.065,NaN
153.565,NaN
154.065,NaN
154.565,NaN
155.065,NaN
155.565,NaN
156.065,NaN
156.565,NaN
157.065,NaN
157.565,NaN
158.065,NaN
158.565,NaN
159.065,NaN
159.565,NaN
160.065,NaN
160.565,NaN
161.065,NaN
161.565,NaN
162.065,NaN
162.565,NaN
163.065,NaN
163.565,NaN
164.065,NaN
164.565,NaN
165.065,NaN
165.565,NaN
166.065,NaN
166.565,NaN
167.065,NaN
167.565,NaN
168.065,NaN
168.565,NaN
169.065,NaN
169.565,NaN
170.065,NaN
170.565,NaN
171.065,NaN
171.565,NaN
172.065,NaN
172.565,NaN
173.065,NaN
173.565,NaN
174.065,NaN
174.565,NaN
175.065,NaN
175.565,NaN
176.065,NaN
176.565,NaN
177.065,NaN
177.565,NaN
178.065,NaN
178.565,NaN
179.065,NaN
179.565,NaN
180.065,NaN
180.076,NaN
180.079,NaN
180.084,NaN
180.088,NaN
180.092,NaN
180.097,NaN
180.102,NaN
180.107,NaN
180.112,NaN
180.117,NaN
180.123,NaN
180.128,NaN
180.134,NaN
180.14,NaN
180.147,NaN
180.154,NaN
180.161,NaN
180.168,NaN
180.176,NaN
180.184,NaN
180.193,NaN
180.202,NaN
180.211,NaN
180.221,NaN
180.232,NaN
180.243,NaN
180.255,NaN
180.268,NaN
180.281,NaN
180.296,NaN
180.312,NaN
180.329,NaN
180.347,NaN
180.368,NaN
180.39,NaN
180.414,NaN
180.442,NaN
180.472,NaN
180.506,NaN
180.545,NaN
180.591,NaN
180.642,NaN
180.705,NaN
180.782,NaN
180.878,NaN
181.004,NaN
181.179,NaN
181.454,NaN
181.954,NaN
182.454,NaN
182.954,NaN
183.454,NaN
183.954,NaN
184.454,NaN
184.954,NaN
185.454,NaN
185.954,NaN
186.454,NaN
186.954,NaN
187.454,NaN
187.954,NaN
188.454,NaN
188.954,NaN
189.454,NaN
189.954,NaN
190.454,NaN
190.954,NaN
191.454,NaN
191.954,NaN
192.454,NaN
192.954,NaN
193.454,NaN
193.954,NaN
194.454,NaN
194.954,NaN
195.454,NaN
195.954,NaN
196.454,NaN
196.954,NaN
197.454,NaN
197.954,NaN
198.454,NaN
198.954,NaN
199.454,NaN
199.954,NaN
200.454,NaN
200.793,NaN
