Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
18.93034,S,18.93034,0.1722268,0.1550169,0.6315485,0.02860595,0,43.65819,3.163124,0.1427344,75.33544,99.43634,4.362154,-34.4844031,-34.48274,-0.3386732,181.1749528,179.3807,18.09978,82.08472,84.23827,10400.65,418.7893
18.94034,S,18.94034,0.1719037,0.1559572,0.6315979,0.02878036,0,43.65819,3.151284,0.143055,75.33544,99.43517,4.361941,-34.47563117,-34.47397,-0.3384332,180.8331976,179.036,18.0964,82.07139,84.22832,10402.44,418.9702
18.95034,S,18.95034,0.1715806,0.1569099,0.6316474,0.02895591,0,43.65819,3.13947,0.1433758,75.33544,99.43398,4.361727,-34.46688924,-34.46523,-0.338194,180.4914537,178.6913,18.09302,82.05801,84.21834,10404.23,419.1512
18.96034,S,18.96034,0.1712576,0.1578718,0.6316969,0.02913381,0,43.65819,3.127678,0.1437027,75.33544,99.43278,4.361509,-34.45815736,-34.4565,-0.3379591,180.1498202,178.3467,18.08964,82.0446,84.20831,10406.01,419.3321
18.97034,S,18.97034,0.1709346,0.1588358,0.6317466,0.02931344,0,43.65819,3.115913,0.1440327,75.33544,99.43157,4.36129,-34.4494455,-34.44779,-0.3377268,179.808297,178.0022,18.08626,82.03114,84.19827,10407.79,419.513
18.98034,S,18.98034,0.1706117,0.1598118,0.6317963,0.02949346,0,43.65819,3.104176,0.1443591,75.33544,99.43036,4.361071,-34.44075362,-34.4391,-0.3374923,179.4668856,177.6578,18.08289,82.01764,84.18816,10409.57,419.6938
18.99034,S,18.99034,0.170289,0.1607911,0.6318461,0.02967576,0,43.65819,3.092463,0.144691,75.33544,99.42913,4.360848,-34.43208178,-34.43043,-0.3372622,179.1255846,177.3135,18.07952,82.00408,84.17804,10411.34,419.8746
19.00034,S,19.00034,0.1699663,0.1617813,0.631896,0.02985867,0,43.65819,3.080777,0.1450204,75.33544,99.42789,4.360625,-34.42342993,-34.42178,-0.3370307,178.7843945,176.9693,18.07615,81.99049,84.16788,10413.11,420.0554
19.01034,S,19.01034,0.1696437,0.162774,0.6319458,0.03004363,0,43.65819,3.069117,0.1453541,75.33544,99.42665,4.3604,-34.41478811,-34.41314,-0.3368023,178.4433148,176.6252,18.07278,81.97685,84.15767,10414.88,420.2362
19.02034,S,19.02034,0.1693212,0.1637768,0.6319958,0.03022907,0,43.65819,3.057483,0.1456845,75.33544,99.42541,4.360175,-34.40617627,-34.40453,-0.3365722,178.1023457,176.2812,18.06941,81.96317,84.14743,10416.64,420.4169
19.03034,S,19.03034,0.1689988,0.164792,0.6320459,0.03041642,0,43.65819,3.045877,0.1460184,75.33544,99.42414,4.359945,-34.39758446,-34.39594,-0.3363452,177.7613897,175.9372,18.06605,81.94944,84.13715,10418.4,420.5976
19.04034,S,19.04034,0.1686765,0.1658109,0.632096,0.03060608,0,43.65819,3.034293,0.1463576,75.33544,99.42287,4.359715,-34.38900269,-34.38736,-0.336122,177.4205448,175.5933,18.06269,81.93567,84.12683,10420.16,420.7782
19.05034,S,19.05034,0.1683542,0.1668416,0.6321462,0.03079647,0,43.65819,3.022734,0.1466944,75.33544,99.42159,4.359483,-34.3804409,-34.3788,-0.3358977,177.0798104,175.2495,18.05933,81.92185,84.11648,10421.91,420.9588
19.06034,S,19.06034,0.168032,0.1678761,0.6321964,0.03098909,0,43.65819,3.011202,0.1470362,75.33544,99.42029,4.359248,-34.37189916,-34.37026,-0.3356771,176.7391869,174.9058,18.05597,81.90798,84.10609,10423.66,421.1394
19.07034,S,19.07034,0.1677099,0.1689174,0.6322467,0.03118241,0,43.65819,2.999697,0.1473756,75.33544,99.41899,4.359014,-34.36337739,-34.36174,-0.335455,176.3986747,174.5622,18.05261,81.89407,84.09566,10425.41,421.3199
19.08034,S,19.08034,0.167388,0.1699723,0.6322971,0.03137702,0,43.65819,2.988218,0.1477151,75.33544,99.41768,4.358776,-34.35486564,-34.35323,-0.3352336,176.0582746,174.2187,18.04926,81.88012,84.0852,10427.15,421.5004
19.09034,S,19.09034,0.1670661,0.1710338,0.6323476,0.03157419,0,43.65819,2.976765,0.148061,75.33544,99.41636,4.358537,-34.34638393,-34.34475,-0.335017,175.7179858,173.8753,18.04591,81.86611,84.07468,10428.89,421.6809
19.10034,S,19.10034,0.1667443,0.172106,0.6323981,0.03177262,0,43.65819,2.965337,0.1484065,75.33544,99.41502,4.358295,-34.33791222,-34.33628,-0.3348009,175.3777092,173.5319,18.04256,81.85207,84.06414,10430.62,421.8614
19.11034,S,19.11034,0.1664225,0.1731879,0.6324487,0.03197306,0,43.65819,2.953933,0.1487556,75.33544,99.41367,4.358051,-34.32947054,-34.32784,-0.3345873,175.0375453,173.1886,18.03922,81.83797,84.05355,10432.35,422.0418
19.12034,S,19.12034,0.1661009,0.1742753,0.6324993,0.03217532,0,43.65819,2.942556,0.1491072,75.33544,99.41232,4.357805,-34.32103889,-34.31941,-0.3343762,174.6974923,172.8454,18.03588,81.82382,84.04292,10434.08,422.2222
19.13034,S,19.13034,0.1657793,0.1753699,0.6325501,0.03237865,0,43.65819,2.931204,0.1494576,75.33544,99.41095,4.357558,-34.31262722,-34.311,-0.3341644,174.3575509,172.5023,18.03254,81.80963,84.03226,10435.81,422.4025
19.14034,S,19.14034,0.1654578,0.1764721,0.6326009,0.03258334,0,43.65819,2.919877,0.1498082,75.33544,99.40958,4.357309,-34.30423556,-34.30261,-0.3339531,174.0177209,172.1593,18.0292,81.79539,84.02155,10437.53,422.5828
19.15034,S,19.15034,0.1651364,0.1775813,0.6326518,0.03278945,0,43.65819,2.908577,0.1501594,75.33544,99.40819,4.357058,-34.29586391,-34.29424,-0.3337425,173.6780024,171.8164,18.02586,81.7811,84.01081,10439.25,422.7631
19.16034,S,19.16034,0.1648152,0.1787038,0.6327027,0.03299689,0,43.65819,2.897302,0.1505104,75.33544,99.4068,4.356807,-34.28750226,-34.28588,-0.3335322,173.3382965,171.4735,18.02252,81.76676,84.00002,10440.96,422.9433
19.17034,S,19.17034,0.1644939,0.1798363,0.6327538,0.03320684,0,43.65819,2.886052,0.1508667,75.33544,99.40539,4.356551,-34.27917065,-34.27755,-0.333326,172.9987035,171.1307,18.01919,81.75238,83.9892,10442.67,423.1235
19.18034,S,19.18034,0.1641727,0.1809784,0.6328049,0.03341869,0,43.65819,2.874826,0.1512255,75.33544,99.40396,4.356293,-34.27084905,-34.26923,-0.3331218,172.6592223,170.788,18.01586,81.73795,83.97833,10444.38,423.3037
19.19034,S,19.19034,0.1638517,0.1821281,0.6328561,0.03363234,0,43.65819,2.863626,0.1515861,75.33544,99.40253,4.356033,-34.26254748,-34.26093,-0.3329194,172.3198527,170.4454,18.01253,81.72346,83.96742,10446.08,423.4838
19.20034,S,19.20034,0.1635307,0.1832872,0.6329073,0.03384743,0,43.65819,2.852453,0.1519471,75.33544,99.40108,4.355772,-34.25426591,-34.25265,-0.3327176,171.9805949,170.1029,18.0092,81.70894,83.95647,10447.78,423.6639
19.21034,S,19.21034,0.1632098,0.1844565,0.6329587,0.0340643,0,43.65819,2.841305,0.1523097,75.33544,99.39963,4.355509,-34.24600436,-34.24439,-0.3325174,171.6414492,169.7605,18.00587,81.69437,83.94548,10449.48,423.844
19.22034,S,19.22034,0.162889,0.1856422,0.63301,0.03428312,0,43.65819,2.830183,0.1526745,75.33544,99.39816,4.355244,-34.23776282,-34.23615,-0.3323192,171.3023177,169.4181,18.00255,81.67974,83.93446,10451.18,424.0241
19.23034,S,19.23034,0.1625683,0.1868314,0.6330615,0.03450501,0,43.65819,2.819083,0.1530465,75.33544,99.39668,4.354974,-34.22953133,-34.22792,-0.3321263,170.9632982,169.0758,17.99923,81.66506,83.92338,10452.87,424.2041
19.24035,S,19.24035,0.1622476,0.1880319,0.6331131,0.03472757,0,43.65819,2.808011,0.1534152,75.33544,99.39518,4.354703,-34.22131983,-34.21971,-0.3319317,170.624391,168.7336,17.99591,81.65034,83.91225,10454.55,424.3841
19.25035,S,19.25035,0.161927,0.189242,0.6331647,0.03495227,0,43.65819,2.796964,0.1537868,75.33544,99.39368,4.354432,-34.21312835,-34.21152,-0.3317394,170.2855957,168.3915,17.99259,81.63556,83.9011,10456.24,424.564
19.26035,S,19.26035,0.1616066,0.1904559,0.6332164,0.0351788,0,43.65819,2.78594,0.1541599,75.33544,99.39216,4.354157,-34.20495688,-34.20335,-0.3315482,169.9469125,168.0495,17.98927,81.62074,83.8899,10457.92,424.7439
19.27035,S,19.27035,0.1612862,0.1916852,0.6332682,0.03540604,0,43.65819,2.774944,0.1545296,75.33544,99.39063,4.353881,-34.1968054,-34.1952,-0.3313552,169.6083433,167.7076,17.98596,81.60586,83.87865,10459.59,424.9238
19.28035,S,19.28035,0.1609659,0.1929303,0.63332,0.03563619,0,43.65819,2.763974,0.1549054,75.33544,99.38909,4.353602,-34.18867395,-34.18707,-0.331167,169.2697876,167.3657,17.98265,81.59093,83.86737,10461.27,425.1036
19.29035,S,19.29035,0.1606457,0.1941811,0.633372,0.03586935,0,43.65819,2.753026,0.1552875,75.33544,99.38753,4.353319,-34.18055256,-34.17895,-0.3309836,168.9313439,167.0239,17.97934,81.57596,83.85603,10462.94,425.2834
19.30035,S,19.30035,0.1603255,0.1954436,0.633424,0.03610357,0,43.65819,2.742105,0.1556676,75.33544,99.38596,4.353034,-34.17245115,-34.17085,-0.3307991,168.5930131,166.6822,17.97603,81.56093,83.84467,10464.61,425.4632
19.31035,S,19.31035,0.1600055,0.1967117,0.6334761,0.03634002,0,43.65819,2.731208,0.1560506,75.33544,99.38438,4.352748,-34.16436977,-34.16277,-0.330617,168.2547945,166.3406,17.97272,81.54585,83.83324,10466.27,425.6429
19.32035,S,19.32035,0.1596855,0.197997,0.6335283,0.03657753,0,43.65819,2.720337,0.1564314,75.33544,99.38278,4.35246,-34.15630837,-34.15471,-0.3304336,167.9166902,165.9991,17.96942,81.53072,83.82178,10467.93,425.8227
19.33035,S,19.33035,0.1593657,0.1992939,0.6335806,0.0368183,0,43.65819,2.709491,0.1568191,75.33544,99.38117,4.352169,-34.14825703,-34.14666,-0.3302557,167.5785998,165.6576,17.96612,81.51553,83.81027,10469.58,426.0023
19.34035,S,19.34035,0.1590458,0.2005972,0.6336329,0.03706125,0,43.65819,2.698669,0.1572094,75.33544,99.37955,4.351874,-34.1402357,-34.13864,-0.3300799,167.2406221,165.3162,17.96282,81.5003,83.79872,10471.24,426.182
19.35035,S,19.35035,0.1587261,0.2019142,0.6336854,0.03730544,0,43.65819,2.687871,0.1575979,75.33544,99.37791,4.351579,-34.13222437,-34.13063,-0.329903,166.9027573,164.9749,17.95952,81.48501,83.78712,10472.89,426.3616
19.36035,S,19.36035,0.1584064,0.203239,0.6337379,0.03755221,0,43.65819,2.6771,0.1579905,75.33544,99.37626,4.351279,-34.12423306,-34.12264,-0.3297295,166.5650054,164.6337,17.95622,81.46967,83.77549,10474.53,426.5412
19.37035,S,19.37035,0.1580869,0.2045714,0.6337904,0.03780048,0,43.65819,2.666355,0.1583825,75.33544,99.3746,4.350979,-34.11626176,-34.11467,-0.3295559,166.2273665,164.2926,17.95292,81.45428,83.7638,10476.18,426.7207
19.38035,S,19.38035,0.1577674,0.2059205,0.6338431,0.03805018,0,43.65819,2.655634,0.1587732,75.33544,99.37293,4.350677,-34.10831045,-34.10672,-0.3293819,165.8897432,163.9515,17.94963,81.43883,83.75207,10477.82,426.9002
19.39035,S,19.39035,0.157448,0.2072854,0.6338959,0.03830305,0,43.65819,2.644935,0.1591701,75.33544,99.37124,4.35037,-34.10036918,-34.09878,-0.3292123,165.5522331,163.6105,17.94634,81.42332,83.74029,10479.45,427.0797
19.40035,S,19.40035,0.1571287,0.2086589,0.6339487,0.03855892,0,43.65819,2.634263,0.1595724,75.33544,99.36953,4.350061,-34.09244796,-34.09086,-0.3290473,165.2148363,163.2696,17.94305,81.40778,83.72846,10481.08,427.2592
19.41035,S,19.41035,0.1568095,0.2100422,0.6340016,0.03881641,0,43.65819,2.623617,0.1599744,75.33544,99.36781,4.349749,-34.08454673,-34.08296,-0.3288824,164.8775527,162.9288,17.93976,81.39217,83.71659,10482.71,427.4386
19.42035,S,19.42035,0.1564903,0.2114348,0.6340547,0.03907577,0,43.65819,2.612995,0.1603768,75.33544,99.36607,4.349436,-34.07666551,-34.07508,-0.3287179,164.5403825,162.5881,17.93647,81.3765,83.70467,10484.34,427.618
19.43035,S,19.43035,0.1561713,0.2128427,0.6341077,0.0393369,0,43.65819,2.602398,0.160779,75.33544,99.36433,4.349121,-34.0687943,-34.06721,-0.3285539,164.2032269,162.2474,17.93318,81.36079,83.6927,10485.96,427.7973
19.44035,S,19.44035,0.1558523,0.2142649,0.6341609,0.03960094,0,43.65819,2.591824,0.1611858,75.33544,99.36256,4.3488,-34.06095311,-34.05937,-0.3283932,163.8661863,161.9068,17.9299,81.34502,83.68069,10487.58,427.9766
19.45035,S,19.45035,0.1555333,0.2156981,0.6342142,0.03986767,0,43.65819,2.581275,0.1615963,75.33544,99.36079,4.348479,-34.05312196,-34.05154,-0.3282356,163.5292597,161.5663,17.92662,81.32919,83.66863,10489.2,428.1559
19.46035,S,19.46035,0.1552145,0.2171415,0.6342676,0.04013652,0,43.65819,2.570752,0.162008,75.33544,99.35899,4.348154,-34.04531081,-34.04373,-0.3280791,163.1924464,161.2259,17.92334,81.31332,83.65652,10490.81,428.3352
19.47035,S,19.47035,0.1548958,0.2186028,0.634321,0.04040731,0,43.65819,2.560254,0.16242,75.33544,99.35719,4.347827,-34.03751967,-34.03594,-0.3279234,162.8556481,160.8855,17.92006,81.29738,83.64437,10492.42,428.5144
19.48035,S,19.48035,0.1545771,0.2200695,0.6343745,0.04068147,0,43.65819,2.549778,0.162838,75.33544,99.35535,4.347496,-34.02973858,-34.02816,-0.3277722,162.518964,160.5452,17.91678,81.28138,83.63216,10494.02,428.6936
19.49035,S,19.49035,0.1542585,0.2215475,0.6344281,0.04095668,0,43.65819,2.539328,0.1632527,75.33544,99.35352,4.347163,-34.02197746,-34.0204,-0.327619,162.1823935,160.205,17.9135,81.26533,83.61991,10495.62,428.8727
19.50035,S,19.50035,0.15394,0.2230387,0.6344818,0.04123406,0,43.65819,2.528903,0.1636686,75.33544,99.35167,4.346828,-34.01423635,-34.01266,-0.3274668,161.8459371,159.8649,17.91022,81.24922,83.6076,10497.22,429.0518
19.51035,S,19.51035,0.1536216,0.2245467,0.6345357,0.04151393,0,43.65819,2.518503,0.1640868,75.33544,99.3498,4.34649,-34.00651527,-34.00494,-0.3273166,161.5095965,159.5249,17.90695,81.23306,83.59526,10498.82,429.2309
19.52035,S,19.52035,0.1533033,0.226067,0.6345896,0.041797,0,43.65819,2.508129,0.1645097,75.33544,99.34792,4.346149,-33.99881422,-33.99724,-0.3271704,161.1732714,159.1849,17.90368,81.21684,83.58286,10500.41,429.41
19.53035,S,19.53035,0.152985,0.227601,0.6346436,0.0420824,0,43.65819,2.497777,0.1649341,75.33544,99.34601,4.345804,-33.99112318,-33.98955,-0.3270254,160.8370602,158.845,17.90041,81.20057,83.5704,10502,429.589
19.54035,S,19.54035,0.1526668,0.2291497,0.6346976,0.04237041,0,43.65819,2.48745,0.165361,75.33544,99.34409,4.345457,-33.98345216,-33.98188,-0.3268826,160.5009637,158.5052,17.89714,81.18423,83.55791,10503.58,429.768
19.55035,S,19.55035,0.1523488,0.2307061,0.6347518,0.04266121,0,43.65819,2.477148,0.165791,75.33544,99.34216,4.345107,-33.97580116,-33.97423,-0.3267423,160.1649813,158.1655,17.89387,81.16785,83.54535,10505.17,429.9469
19.56035,S,19.56035,0.1520308,0.2322831,0.634806,0.04295351,0,43.65819,2.46687,0.1662187,75.33544,99.34021,4.344754,-33.96817015,-33.9666,-0.3266008,159.8290151,157.8258,17.8906,81.1514,83.53275,10506.74,430.1259
19.57035,S,19.57035,0.1517128,0.2338687,0.6348604,0.0432497,0,43.65819,2.456617,0.1666538,75.33544,99.33823,4.344397,-33.9605492,-33.95898,-0.3264648,159.4931631,157.4862,17.88733,81.13489,83.5201,10508.32,430.3047
19.58035,S,19.58035,0.1513949,0.2354749,0.6349149,0.04354756,0,43.65819,2.446387,0.1670872,75.33544,99.33625,4.344038,-33.95294823,-33.95138,-0.3263277,159.1574277,157.1467,17.88407,81.11832,83.50739,10509.89,430.4836
19.59035,S,19.59035,0.1510772,0.2370903,0.6349694,0.04384931,0,43.65819,2.436183,0.1675276,75.33544,99.33424,4.343675,-33.94536732,-33.9438,-0.3261964,158.8218071,156.8073,17.88081,81.1017,83.49464,10511.46,430.6624
19.60035,S,19.60035,0.1507595,0.2387215,0.6350241,0.04415283,0,43.65819,2.426003,0.1679664,75.33544,99.33222,4.343308,-33.9378064,-33.93624,-0.326064,158.4862026,156.4679,17.87755,81.08501,83.48183,10513.02,430.8412
19.61035,S,19.61035,0.1504419,0.2403697,0.6350788,0.04445936,0,43.65819,2.415847,0.1684086,75.33544,99.33018,4.34294,-33.9302555,-33.92869,-0.3259347,158.1507131,156.1286,17.87429,81.06828,83.46896,10514.58,431.02
19.62035,S,19.62035,0.1501243,0.2420292,0.6351337,0.0447691,0,43.65819,2.405715,0.1688548,75.33544,99.32812,4.342567,-33.92272464,-33.92116,-0.3258083,157.8153387,155.7894,17.87103,81.05147,83.45605,10516.14,431.1988
19.63035,S,19.63035,0.1498069,0.243699,0.6351886,0.04508103,0,43.65819,2.395607,0.169301,75.33544,99.32605,4.342191,-33.91521377,-33.91365,-0.3256822,157.4800792,155.4503,17.86777,81.03461,83.44308,10517.7,431.3774
19.64035,S,19.64035,0.1494895,0.2453871,0.6352437,0.04539495,0,43.65819,2.385525,0.1697462,75.33544,99.32396,4.341813,-33.9077229,-33.90616,-0.3255557,157.1448365,155.1112,17.86451,81.01768,83.43006,10519.25,431.5561
19.65035,S,19.65035,0.1491722,0.2470913,0.6352988,0.04571232,0,43.65819,2.375465,0.170196,75.33544,99.32185,4.341432,-33.90024207,-33.89868,-0.3254328,156.8097108,154.7722,17.86126,81.00069,83.41698,10520.8,431.7347
19.66035,S,19.66035,0.148855,0.2488078,0.6353541,0.04603279,0,43.65819,2.36543,0.1706491,75.33544,99.31973,4.341047,-33.89278126,-33.89122,-0.3253127,156.4747004,154.4333,17.85801,80.98365,83.40385,10522.34,431.9133
19.67035,S,19.67035,0.1485379,0.250538,0.6354095,0.04635561,0,43.65819,2.355421,0.1711024,75.33544,99.31758,4.340659,-33.88534045,-33.88378,-0.3251931,156.1398056,154.0945,17.85476,80.96654,83.39067,10523.88,432.0919
19.68036,S,19.68036,0.1482208,0.2522868,0.6354649,0.04668103,0,43.65819,2.345435,0.1715566,75.33544,99.31542,4.340268,-33.87791966,-33.87636,-0.3250745,155.8049278,153.7557,17.85151,80.94936,83.37743,10525.42,432.2704
19.69036,S,19.69036,0.1479038,0.2540508,0.6355205,0.04701,0,43.65819,2.335473,0.1720154,75.33544,99.31323,4.339871,-33.87050889,-33.86895,-0.3249594,155.470166,153.417,17.84826,80.93214,83.36414,10526.95,432.4489
19.70036,S,19.70036,0.1475869,0.2558292,0.6355762,0.04734189,0,43.65819,2.325535,0.1724762,75.33544,99.31104,4.339474,-33.86311815,-33.86156,-0.3248463,155.1355198,153.0784,17.84501,80.91484,83.35079,10528.48,432.6273
19.71036,S,19.71036,0.1472701,0.2576221,0.6356319,0.04767652,0,43.65819,2.315622,0.1729384,75.33544,99.30882,4.339072,-33.85574741,-33.85419,-0.3247342,154.8009894,152.7399,17.84176,80.89748,83.33739,10530.01,432.8058
19.72036,S,19.72036,0.1469534,0.2594365,0.6356878,0.04801393,0,43.65819,2.305733,0.1734018,75.33544,99.30657,4.338666,-33.84838669,-33.84683,-0.3246235,154.4664765,152.4014,17.83851,80.88007,83.32394,10531.54,432.9842
19.73036,S,19.73036,0.1466368,0.2612699,0.6357438,0.04835544,0,43.65819,2.295866,0.1738711,75.33544,99.30431,4.338256,-33.84104601,-33.83949,-0.324517,154.1320812,152.063,17.83527,80.86259,83.31042,10533.06,433.1626
19.74036,S,19.74036,0.1463202,0.2631134,0.6357999,0.04870057,0,43.65819,2.286024,0.1743446,75.33544,99.30202,4.337843,-33.83372535,-33.83217,-0.324414,153.7978022,151.7247,17.83203,80.84504,83.29684,10534.57,433.3409
19.75036,S,19.75036,0.1460037,0.2649741,0.6358562,0.04904766,0,43.65819,2.276209,0.1748164,75.33544,99.29972,4.337426,-33.8264247,-33.82487,-0.3243106,153.4636398,151.3865,17.82879,80.82743,83.28322,10536.09,433.5192
19.76036,S,19.76036,0.1456873,0.2668585,0.6359125,0.04939802,0,43.65819,2.266416,0.1752906,75.33544,99.2974,4.337006,-33.81913406,-33.81758,-0.3242087,153.1294949,151.0483,17.82555,80.80976,83.26952,10537.6,433.6975
19.77036,S,19.77036,0.145371,0.2687525,0.6359689,0.04975291,0,43.65819,2.256645,0.1757718,75.33544,99.29505,4.336581,-33.81186347,-33.81031,-0.3241123,152.7954666,150.7102,17.82231,80.79202,83.25578,10539.1,433.8758
19.78036,S,19.78036,0.1450547,0.2706671,0.6360255,0.05010968,0,43.65819,2.246901,0.1762507,75.33544,99.29269,4.336153,-33.80462286,-33.80307,-0.3240147,152.4615552,150.3722,17.81907,80.77422,83.24198,10540.61,434.054
19.79036,S,19.79036,0.1447386,0.2725984,0.6360821,0.05047036,0,43.65819,2.237181,0.1767339,75.33544,99.2903,4.335721,-33.79738229,-33.79583,-0.3239204,152.1276616,150.0342,17.81583,80.75636,83.22812,10542.11,434.2321
19.80036,S,19.80036,0.1444224,0.2745485,0.6361389,0.05083423,0,43.65819,2.227481,0.1772191,75.33544,99.28789,4.335284,-33.79016173,-33.78861,-0.3238276,151.7938849,149.6963,17.81259,80.73843,83.2142,10543.61,434.4102
19.81036,S,19.81036,0.1441064,0.2765121,0.6361958,0.05120172,0,43.65819,2.217807,0.1777076,75.33544,99.28546,4.334845,-33.7829612,-33.78141,-0.3237377,151.4602252,149.3585,17.80935,80.72044,83.20022,10545.1,434.5883
19.82036,S,19.82036,0.1437905,0.2784975,0.6362528,0.05157181,0,43.65819,2.208159,0.178196,75.33544,99.28301,4.334402,-33.77578067,-33.77423,-0.3236481,151.1266828,149.0208,17.80611,80.70237,83.18618,10546.59,434.7664
19.83036,S,19.83036,0.1434747,0.280505,0.63631,0.05194605,0,43.65819,2.198534,0.178689,75.33544,99.28054,4.333954,-33.76861018,-33.76706,-0.3235621,150.7931603,148.6831,17.80288,80.68424,83.17207,10548.08,434.9445
19.84036,S,19.84036,0.1431589,0.2825249,0.6363673,0.05232453,0,43.65819,2.188931,0.1791871,75.33544,99.27804,4.333501,-33.76145972,-33.75991,-0.3234801,150.4597539,148.3455,17.79964,80.66605,83.15792,10549.56,435.1225
19.85036,S,19.85036,0.1428432,0.2845632,0.6364247,0.05270539,0,43.65819,2.179352,0.179684,75.33544,99.27552,4.333046,-33.75432925,-33.75278,-0.3233971,150.1264661,148.008,17.79641,80.64779,83.1437,10551.04,435.3004
19.86036,S,19.86036,0.1425276,0.2866233,0.6364821,0.0530898,0,43.65819,2.169799,0.1801831,75.33544,99.27298,4.332586,-33.74721881,-33.74567,-0.3233166,149.7931975,147.6705,17.79318,80.62946,83.12941,10552.52,435.4784
19.87036,S,19.87036,0.142212,0.2887063,0.6365398,0.05347839,0,43.65819,2.160267,0.1806868,75.33544,99.27042,4.332122,-33.7401184,-33.73857,-0.3232394,149.4600463,147.3331,17.78995,80.61106,83.11507,10553.99,435.6563
19.88036,S,19.88036,0.1418965,0.2908062,0.6365976,0.05387134,0,43.65819,2.150761,0.1811955,75.33544,99.26782,4.331653,-33.73302802,-33.73148,-0.3231663,149.1270131,146.9958,17.78672,80.5926,83.10066,10555.46,435.8342
19.89036,S,19.89036,0.1415812,0.2929233,0.6366554,0.05426757,0,43.65819,2.141279,0.1817054,75.33544,99.26521,4.331179,-33.72596765,-33.72442,-0.3230943,148.7940975,146.6586,17.78349,80.57407,83.0862,10556.93,436.0121
19.90036,S,19.90036,0.1412659,0.2950653,0.6367134,0.05466709,0,43.65819,2.13182,0.1822162,75.33544,99.26257,4.330702,-33.7189173,-33.71737,-0.3230233,148.4612016,146.3214,17.78026,80.55547,83.07166,10558.39,436.1899
19.91036,S,19.91036,0.1409506,0.2972184,0.6367716,0.05507138,0,43.65819,2.122384,0.1827331,75.33544,99.2599,4.330219,-33.71188698,-33.71034,-0.3229569,148.1284238,145.9843,17.77703,80.5368,83.05708,10559.85,436.3677
19.92036,S,19.92036,0.1406355,0.2993903,0.6368299,0.05547785,0,43.65819,2.112973,0.1832472,75.33544,99.25723,4.329734,-33.70487665,-33.70333,-0.3228887,147.7957639,145.6473,17.7738,80.51805,83.04242,10561.31,436.5454
19.93036,S,19.93036,0.1403205,0.301588,0.6368883,0.05588792,0,43.65819,2.103585,0.1837629,75.33544,99.25452,4.329246,-33.69787634,-33.69633,-0.3228222,147.4631241,145.3103,17.77057,80.49924,83.02769,10562.76,436.7232
19.94036,S,19.94036,0.1400054,0.3038054,0.6369468,0.05630293,0,43.65819,2.094221,0.1842848,75.33544,99.25179,4.32875,-33.69089606,-33.68935,-0.3227601,147.1306024,144.9734,17.76734,80.48036,83.01291,10564.21,436.9009
19.95036,S,19.95036,0.1396905,0.3060448,0.6370054,0.05672175,0,43.65819,2.084879,0.1848088,75.33544,99.24903,4.328251,-33.68393581,-33.68239,-0.3227,146.7981996,144.6366,17.76411,80.46142,82.99806,10565.66,437.0785
19.96036,S,19.96036,0.1393757,0.3083035,0.6370643,0.05714479,0,43.65819,2.075562,0.1853362,75.33544,99.24625,4.327747,-33.67698558,-33.67544,-0.3226428,146.4658167,144.2998,17.76088,80.4424,82.98315,10567.1,437.2561
19.97036,S,19.97036,0.1390609,0.3105853,0.6371232,0.05757156,0,43.65819,2.066268,0.1858654,75.33544,99.24344,4.327239,-33.67005536,-33.66851,-0.322587,146.1335528,143.9631,17.75765,80.4233,82.96816,10568.54,437.4337
19.98036,S,19.98036,0.1387462,0.3128868,0.6371823,0.05800276,0,43.65819,2.056998,0.1863984,75.33544,99.2406,4.326725,-33.66314517,-33.6616,-0.3225342,145.8014096,143.6265,17.75443,80.40414,82.95311,10569.97,437.6113
19.99036,S,19.99036,0.1384317,0.3152162,0.6372415,0.05843775,0,43.65819,2.047752,0.186933,75.33544,99.23774,4.326208,-33.656245,-33.6547,-0.3224832,145.4692866,143.2899,17.75121,80.3849,82.938,10571.41,437.7888
20.00036,S,20.00036,0.1381171,0.3175638,0.6373009,0.05887812,0,43.65819,2.038527,0.1874741,75.33544,99.23484,4.325683,-33.64936487,-33.64782,-0.3224367,145.1372831,142.9534,17.74799,80.3656,82.92281,10572.84,437.9663
20.01036,S,20.01036,0.1378026,0.319935,0.6373605,0.05932199,0,43.65819,2.029327,0.1880157,75.33544,99.23193,4.325155,-33.64250475,-33.64096,-0.3223912,144.8053989,142.617,17.74477,80.34622,82.90756,10574.26,438.1437
20.02036,S,20.02036,0.1374883,0.3223246,0.6374201,0.05977043,0,43.65819,2.020152,0.1885612,75.33544,99.22898,4.324623,-33.63565466,-33.63411,-0.3223488,144.4736342,142.2807,17.74155,80.32677,82.89225,10575.69,438.3212
20.03036,S,20.03036,0.1371741,0.3247398,0.6374799,0.06022242,0,43.65819,2.011,0.1891068,75.33544,99.22601,4.324085,-33.62883457,-33.62729,-0.3223068,144.1418906,141.9444,17.73833,80.30724,82.87686,10577.11,438.4986
